,n,p,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter,avg_ncluster_0.1,std_ncluster_0.1,nruns,avg_opinion,std_opinions,median_opinion,avg_00_perc,avg_05_perc,avg_095_perc,avg_005_perc,10B_avg_entr,10B_std_entr,100B_avg_entr,100B_std_entr,10B_norm_entr,100B_norm_entr,avg_ncluster_0.01,std_ncluster_0.01,avg_ncluster_0.00001,std_ncluster_0.00001
382,100,1.0,0.5,1.0,1.0,0.5,1000000,0.0,1.135360188467044,0.35600948573181346,0.02559774740514,0.12833105131063927,32.88,3.990595003862017,1.122863400862916,0.2766651671544684,97.0,0.04394037494199999,0.08970297608704211,0.04685029549999999,0.9352,0.003599999999999999,0.0002,0.9352,0.1456630588611162,0.21395547989899213,0.17208434830381758,0.29420230485725185,0.06503032807809221,0.04252890825593985,1.1353601884670437,0.35422496579394264,31.71114233344609,6.946595107888
383,100,1.0,0.5,1.25,1.25,0.5,1000000,0.0,1.3276287451977329,0.4114406996001888,0.06132250972563,0.1930842569595833,35.18,6.329951250071586,1.321658593001354,0.4006814412405699,97.0,0.11080048162300002,0.16150332758776084,0.09728233050000001,0.8356999999999999,0.0057,0.0006,0.8356999999999999,0.3120117408199981,0.2925214608064675,0.37129699266705396,0.3768074335811286,0.13929561845249358,0.09176230082798993,1.327612788503775,0.4093851281618493,27.91384320582313,10.964340386109296
384,100,1.0,0.5,1.5,1.5,0.5,1000000,0.0,1.4322272486723695,0.43711913530774815,0.07891211180853999,0.21742046241347848,39.4,10.604935005206134,1.4117757005028708,0.4033628527624386,97.0,0.135278377016,0.19782146070495327,0.1206701671,0.8007000000000001,0.0088,0.0021000000000000003,0.8007000000000001,0.4108472922636369,0.30804582030996924,0.5160611214174445,0.42675266205362616,0.18342010949649376,0.1275392928151214,1.4322272486723702,0.4349280481501181,26.89271443350422,12.406975965493944
385,100,1.0,0.2,0.0,0.0,0.1,1000000,0.5,2.4688133740948577,0.44941793944775377,0.117351778235,0.1992819681241277,75.13,27.906646324682388,2.4688133740948577,0.44716520376085855,97.0,0.5023155115,0.2260927163804919,0.496172,0.006200000000000001,0.4750999999999999,0.07490000000000001,0.08370000000000001,0.9399316218813256,0.17520263339196862,0.9452437668112832,0.17914799095731074,0.4196263776129762,0.2336074479431564,2.468813374094858,0.44716520376085855,4.431105041386466,1.338086253184324
386,100,1.0,0.2,0.5,0.5,0.1,1000000,0.5,3.166536298305024,1.1066946713291532,0.11700926132400001,0.1984158261944656,89.44,27.918105345109034,2.66602778876673,0.6563520691599601,97.0,0.4938779629999999,0.224521656158048,0.4939069999999999,0.0303,0.4982000000000001,0.0744,0.08909999999999997,1.1999497268046304,0.28638190872338803,1.6603093153894557,0.4209245483631131,0.5357097744715333,0.410328674552176,3.1653976645663344,1.0988037997178226,9.313132399014485,4.253064817053071
387,100,1.0,0.2,0.75,0.75,0.1,1000000,0.5,3.2203739990732485,1.0358521982962134,0.119399470082,0.2003054584218125,85.44,21.185243577890386,2.7683111306678443,0.6688034502691435,97.0,0.5173752656,0.22807230963251984,0.5034390000000001,0.0337,0.4807,0.07909999999999999,0.08350000000000002,1.2853795737524825,0.2928831742166513,1.7324066020879776,0.3913360140976319,0.5738493756725283,0.4281467906198277,3.22040544433246,1.0309788671964528,10.843457113353706,4.304818140426976
388,100,1.0,0.2,1.0,1.0,0.1,1000000,0.5,3.5114589304865325,0.9871002563454988,0.131356334472,0.21125248139688946,89.13,23.794004422640725,3.026491403941837,0.5789363544639431,97.0,0.4939357104000001,0.2458730761639588,0.4967635000000001,0.0319,0.4252,0.0903,0.08739999999999998,1.366377370892791,0.22726981705282354,1.8396550165655043,0.332545092498492,0.6100103169765222,0.4546521528149819,3.5107346149558896,0.9814140435600062,12.108180332983594,5.069363632498321
389,100,1.0,0.2,1.25,1.25,0.1,1000000,0.5,3.437956380919013,1.1035526865874128,0.127016085154,0.2071568539358417,85.28,20.220042062520566,2.9405068127455447,0.6502877483237245,97.0,0.4974927588000001,0.2395820120390636,0.5005299999999999,0.0388,0.4639,0.0966,0.08829999999999999,1.35791303289145,0.257254754733648,1.830321708291446,0.37385958900110544,0.6062314681627272,0.4523455199618241,3.4373271256612026,1.097085292761549,11.85477005980972,5.437205820572857
390,100,1.0,0.2,1.5,1.5,0.1,1000000,0.5,3.3972411542581296,0.9585724081469134,0.1275444723918,0.20765411357582966,85.79,19.8266706405001,2.95442585929108,0.6107474359576341,97.0,0.5121883732400001,0.24085681026395594,0.5063880000000001,0.0389,0.4627999999999999,0.08710000000000001,0.0834,1.394290961899729,0.2350870553506697,1.8650380316004191,0.3417601294847994,0.6224721586762053,0.4609253085570319,3.3963360065492743,0.9523755377360034,12.579100262656317,5.538025953895404
391,100,1.0,0.3,0.0,0.0,0.1,1000000,0.5,1.1034030896604552,0.13061699067428198,0.01586523125,0.0759390772119399,416.08,710.6212487618982,1.1034030896604556,0.12996226479358305,97.0,0.499540243,0.06503834483205419,0.500101,0.0052,0.9533,0.0163,0.0144,0.17792348689741552,0.1529553713296864,0.17905376779700252,0.15357789526609658,0.07943278698251835,0.04425132987733867,1.1034030896604556,0.12996226479358303,2.6138350003881707,0.788594677042881
392,100,1.0,0.3,0.5,0.5,0.1,1000000,0.5,1.2016736138087871,0.19014225975649485,0.02741440359900001,0.09899218646478923,73.93,19.97839995210989,1.191772649895312,0.17549502764686672,97.0,0.4962145319,0.08968210756572399,0.5004089999999999,0.008,0.9170999999999998,0.0266,0.0306,0.2885087195523379,0.21117613791055548,0.3558287347582778,0.2850780934869622,0.12880284701262154,0.08793947714898738,1.2016736138087871,0.18918915972077602,3.3769601935797864,1.448016401969328
393,100,1.0,0.3,0.75,0.75,0.1,1000000,0.5,1.2179840442037475,0.2085973637314152,0.028739977385600007,0.10077169277383936,66.47,19.405536542050275,1.2027104015174144,0.18130718997614093,97.0,0.50030072056,0.0938954725892881,0.5002715,0.0107,0.9129999999999999,0.0298,0.0284,0.35495095223533235,0.2344058132614848,0.4428243697377751,0.31845944000183324,0.15846555095004014,0.10943956948846131,1.2179689244915364,0.20754033467237742,4.17185778434123,1.9034582565395604
394,100,1.0,0.3,1.0,1.0,0.1,1000000,0.5,1.2602001925030728,0.2204936827871296,0.034368648778,0.11090049288760642,68.85,17.241818437459052,1.2454782254766203,0.1978635836750104,97.0,0.4944359283999999,0.1063297225849072,0.5004905000000001,0.0205,0.8973,0.030700000000000005,0.042800000000000005,0.4410172757379877,0.25840213697670344,0.535541889189281,0.3309798456855419,0.196889302981702,0.13235376777167576,1.2602332790302144,0.21941525813720478,4.117328347771158,1.5984513019163025
395,100,1.0,0.3,1.25,1.25,0.1,1000000,0.5,1.2847021325922603,0.20307297135853944,0.038913054014,0.1189114660637617,72.69,15.921331221942088,1.2690873595037189,0.17413742146653136,97.0,0.49848467020000004,0.11798566122956355,0.5000600000000001,0.0215,0.8868999999999998,0.0395,0.045,0.4762014405054119,0.242821327267913,0.5676650081377373,0.29065774257170673,0.21259704519080116,0.1402926721062034,1.2847021325922612,0.2020550553176592,4.634435668401109,1.8820883687183172
396,100,1.0,0.3,1.5,1.5,0.1,1000000,0.5,1.2988278787253302,0.1856895967069408,0.040435170498000016,0.120300667854122,76.98,14.534514825480805,1.2834248813647435,0.1673147418999744,97.0,0.4936830104000001,0.12127642278980055,0.5005149999999999,0.0242,0.8814,0.034699999999999995,0.0463,0.4976424374874505,0.2317644285355509,0.6107767046008399,0.2848237109040105,0.22216923925953055,0.15094729236486953,1.2988278787253302,0.18475881592480087,4.353426172079879,1.9924610004754588
397,100,1.0,0.4,0.0,0.0,0.1,1000000,0.5,1.0148994720533844,0.019366807582919268,0.003463775224,0.03904883272945674,574.66,950.1401621217619,1.014899472053385,0.019269730241865898,97.0,0.5001898164,0.026639229709598804,0.4997105000000001,0.0031000000000000003,0.9927,0.004200000000000001,0.0031000000000000003,0.057951500123536226,0.11089579101965696,0.05817643418138376,0.11114120562916316,0.02587207144430747,0.01437771799902214,1.014899472053385,0.019269730241865898,2.669940221665844,0.93783611727078
398,100,1.0,0.4,0.5,0.5,0.1,1000000,0.5,1.0221179262015658,0.029537907870036424,0.0049501726800000026,0.046074669958007235,53.12,17.82024725196629,1.0220650475741075,0.02925506783729868,97.0,0.4991834409999999,0.031588234299584836,0.5004485000000001,0.0067,0.9893,0.004,0.0067,0.08587391476399384,0.15055736843927295,0.0873194560863944,0.15166638861391904,0.03833785239795873,0.0215801214547439,1.022117926201566,0.02938984724909901,3.372423906654612,1.327996601530093
399,100,1.0,0.4,0.75,0.75,0.1,1000000,0.5,1.022737807468973,0.03609469893674745,0.005035455768000001,0.04653006022342583,55.35,14.755498889388573,1.0226045885178685,0.03531727270144385,97.0,0.4979136947999999,0.03051842773536045,0.500215,0.0079,0.9891,0.0030000000000000005,0.0079,0.09182366194968808,0.15828123589447626,0.09432412344007478,0.1613139747744747,0.040994078447943776,0.02331125422878388,1.0227378074689732,0.03591377198820941,3.593879594210502,1.3534981602657978
400,100,1.0,0.4,1.0,1.0,0.1,1000000,0.5,1.034020803598729,0.03954711935279365,0.0072723570920000015,0.055666136198791266,57.04,14.24526857478218,1.0339057372347014,0.0390979837085923,97.0,0.4990309215999998,0.040583766942900834,0.5002215,0.009400000000000002,0.9837000000000002,0.0069,0.009400000000000002,0.13488686247442838,0.1683811083522137,0.13863788929349666,0.17036409436875444,0.060219365079378695,0.03426295379374408,1.0340208035987288,0.03934888692978577,3.849970783622433,1.6184150595369278
401,100,1.0,0.4,1.25,1.25,0.1,1000000,0.5,1.042447071840649,0.0477381927354916,0.00898287979,0.06222183961509855,58.44,14.05208205573146,1.0420159904234385,0.046481618746938125,97.0,0.497814482,0.04802378586923342,0.5005320000000001,0.0129,0.9799000000000002,0.0072,0.0129,0.20930980729742174,0.2367427533525933,0.21896487270230566,0.2401230335963259,0.09344500620086246,0.05411495626545205,1.0424470718406489,0.04749890204198862,3.8930350489797703,1.8716465399807791
402,100,1.0,0.4,1.5,1.5,0.1,1000000,0.5,1.0390527533872629,0.04819263749016852,0.008269252095999999,0.05921783826862701,59.77,12.09963268496656,1.0388171104654258,0.04728611751231492,97.0,0.5003227627999999,0.04395658611352735,0.4999675,0.008900000000000002,0.9815,0.009600000000000004,0.008900000000000002,0.2666902382673205,0.2855353615213652,0.27139264552276243,0.2890138544073256,0.11906212752461995,0.06707195068314249,1.0390527533872629,0.04795106886375121,4.737966484878968,2.1592614157785874
403,100,1.0,0.5,0.0,0.0,0.1,1000000,0.5,1.0,0.0,0.00016912810000000052,0.00030668131642442914,1018.69,1532.3226688642153,1.0,0.0,97.0,0.5002314099999999,0.00034116014527220466,0.5002059999999999,0.0,1.0,0.0,0.0,0.01681707657515958,0.09467941736905608,0.01681707657515958,0.09467941736905608,0.007507874786837679,0.004156170586388014,1.0,0.0,2.578008645268085,0.7259880516697685
404,100,1.0,0.5,0.5,0.5,0.1,1000000,0.5,1.0,0.0,0.0002475596000000009,0.0004264118505329174,49.45,16.625631301145116,1.0,0.0,97.0,0.5001072599999999,0.0004690915828184861,0.5001805000000001,0.0,1.0,0.0,0.0,0.0630501603443811,0.18143639756703356,0.0630501603443811,0.18143639756703356,0.02814833523769929,0.015582210184939837,1.0,0.0,3.5972394676277633,1.451880406062966
405,100,1.0,0.5,0.75,0.75,0.1,1000000,0.5,1.0,0.0,0.00025924480000000087,0.0004461007651628197,48.46,15.716824929310178,1.0,0.0,97.0,0.4999139799999999,0.0004870238735946327,0.4999455,0.0,1.0,0.0,0.0,0.08248719494271949,0.20912979901611506,0.08248719494271949,0.20912979901611506,0.03682587329489706,0.020385876929464582,1.0,0.0,3.8833887971834518,1.5122128360209526
406,100,1.0,0.5,1.0,1.0,0.1,1000000,0.5,1.0,0.0,0.00026978610000000095,0.0004762224029112528,51.78,13.777144006277098,1.0,0.0,97.0,0.5003887299999998,0.0005140673880518279,0.5004744999999999,0.0,1.0,0.0,0.0,0.09973379766636314,0.21703155753517514,0.09973379766636314,0.21703155753517514,0.04452550724546802,0.024648200564299255,1.0,0.0,3.6476199463251437,1.6671094854184418
407,100,1.0,0.5,1.25,1.25,0.1,1000000,0.5,1.0,0.0,0.0003005300000000007,0.000529028693901719,54.26,13.233428745553296,1.0,0.0,97.0,0.50009406,0.0005600977359057354,0.500151,0.0,1.0,0.0,0.0,0.13564423457361627,0.2468336082470104,0.13564423457361627,0.2468336082470104,0.060557488941890336,0.033523102272169474,1.0,0.0,4.055276395317707,1.7078762296827505
408,100,1.0,0.5,1.5,1.5,0.1,1000000,0.5,1.0,0.0,0.00034963919999999986,0.0005936615384690008,56.7,10.461569884316807,1.0,0.0,97.0,0.50006606,0.0006412273514352819,0.5000680000000001,0.0,1.0,0.0,0.0,0.2381306606518156,0.2889894286279987,0.2381306606518156,0.2889894286279987,0.1063118892924349,0.05885158714090176,1.0,0.0,4.635784095971659,2.027719932859013
409,100,1.0,0.2,0.0,0.0,0.2,1000000,0.5,2.6307602550667224,0.3693932627283513,0.12792849472999998,0.2094137199341159,49.99,24.725766628226825,2.6307602550667224,0.3675416557665345,97.0,0.4926342229999999,0.2429546880891667,0.5033380000000001,0.0043,0.4611,0.11199999999999999,0.0623,1.031767946523068,0.14346989746214056,1.0532115847884955,0.1578240723126769,0.4606261092376766,0.26029060344571303,2.6307602550667224,0.36754165576653464,5.186065673928583,2.0672156320136748
410,100,1.0,0.2,0.5,0.5,0.2,1000000,0.5,3.4742573645874573,0.7988165546939614,0.13166352011399998,0.21035411783626806,49.23,16.963332410368153,2.941278420601229,0.483630447382552,97.0,0.5074782221999999,0.2463400984330369,0.5000335,0.0294,0.4505000000000001,0.08610000000000001,0.09629999999999997,1.3437965986584637,0.21909051419759665,1.82759274161454,0.3182639173401881,0.5999292776372681,0.4516710834161439,3.474257364587456,0.7948124364732847,9.534465101514487,4.1245645201916625
411,100,1.0,0.2,0.75,0.75,0.2,1000000,0.5,3.6717256597359897,0.900142867267423,0.13615380012,0.21455326880273945,41.26,10.147020262225764,3.119883775846111,0.4810603919469629,97.0,0.5005587504000001,0.25266763402207176,0.4999655,0.032,0.43210000000000015,0.0993,0.0842,1.428991660891099,0.18776186303505785,1.9293055075690488,0.29598977514844765,0.6379640607246134,0.4768083660009612,3.6707427071166006,0.8953316278287641,12.287284600028672,4.136384349521625
412,100,1.0,0.2,1.0,1.0,0.2,1000000,0.5,3.576107439037045,0.8675511842178809,0.132816441506,0.2114124275222072,40.97,9.773655581937776,3.0627643346524978,0.4987217317540182,97.0,0.4989419902,0.24799430677102,0.5011464999999999,0.0437,0.4579,0.1013,0.10160000000000002,1.4408861401118265,0.19828055596463126,1.930834219725976,0.3067279225420509,0.6432742738430915,0.47718617176721784,3.5751640285324373,0.8623883968151327,12.941606331512949,4.757773985443861
413,100,1.0,0.2,1.25,1.25,0.2,1000000,0.5,3.7989620953516563,0.8659155761741129,0.139973529448,0.2180991029077549,40.29,10.376055380178213,3.2673446306916936,0.4469878977194581,97.0,0.4983601754,0.2582541155157258,0.5000235,0.04239999999999999,0.4165,0.096,0.09549999999999996,1.5237114789627666,0.16861730627788254,2.0150865503653104,0.2966652673817377,0.6802511092931234,0.4980082841523793,3.7990668117795683,0.8615531132240174,14.229161247572545,4.924817257990672
414,100,1.0,0.2,1.5,1.5,0.2,1000000,0.5,3.6959843154976384,0.8505727629821853,0.136418019577,0.2153448837819246,43.49,10.297096776286123,3.1951681206897,0.5268850594391715,97.0,0.5053868903000001,0.2532724012889884,0.5000535,0.0381,0.4366,0.0929,0.09730000000000004,1.4988915749709504,0.20850778546419865,1.997614336857612,0.3065893381022137,0.669170424100363,0.49369020309142664,3.695540729480641,0.8463754303036454,14.058823017259028,5.438777474018413
