,n,density,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter,new_avg_ncluster,new_std_ncluster,0.01MS_avg_ncluster,0.01MS_std_ncluster,0.0001MS_avg_ncluster,0.0001MS_std_ncluster,0.00001MS_avg_ncluster,0.00001MS_std_ncluster,10B_avg_entr,10B_std_entr,100B_avg_entr,100B_std_entr,perc_00,perc_005,perc_05,perc_095,avg_opinion,median_opinion
10,100,1.0,0.2,1.25,1.25,0.1,1000000,0.05;0.5;0.95,2.788420876030021,0.33115094482246515,0.17681939863999996,0.28371561269782497,121.23,17.28948708424757,2.7909444987496443,0.3315123345799921,2.790692810339896,0.33117235769204545,5.429243344761778,1.8909985585144267,6.6392965188868525,2.8646435308910694,1.1632379285744505,0.16577477020728132,1.1632379285744505,0.16577477020728132,,0.24130000000000001,0.37749999999999995,0.21669999999999998,0.5055497080000001,0.5022027
11,100,1.0,0.2,1.5,1.5,0.1,1000000,0.05;0.5;0.95,2.8733152054438342,0.3103782750986277,0.17790417762000002,0.2821868395527047,116.0,15.575816530957875,2.87774920395212,0.3151918417699476,2.8765248725349597,0.31315380622100786,5.976729426034755,1.7626595642669804,6.92853365572018,2.454585269011945,1.241269225579392,0.18116343144914154,1.241269225579392,0.18116343144914154,,0.2122,0.3724,0.24180000000000004,0.518815384,0.504491
12,100,1.0,0.3,0.0,0.0,0.1,1000000,0.05;0.5;0.95,1.2321138701516756,0.2999001184271389,0.04169725886,0.15334745996446894,238729.08,330732.66270312737,1.3607953030764854,0.8639527575289517,1.2884394872209293,0.490209764280575,2.452952272454044,2.2376126781309758,2.5190099206305776,2.3325276106664328,0.29768249256599444,0.3827244493830661,0.29768249256599444,0.3827244493830661,,0.054299999999999994,0.054300000000000015,0.04450000000000001,0.501732336,0.5070796
13,100,1.0,0.3,0.5,0.5,0.1,1000000,0.05;0.5;0.95,1.3211325942852772,0.2733167186002867,0.054015263380000005,0.16311263395608566,208.52,347.18270100739164,1.3211325942852772,0.2719467013584905,1.3211325942852772,0.2719467013584905,3.251195816588252,1.346188290339443,3.4532946185406748,1.7371541542054287,0.36191747558651877,0.21723489333846782,0.36191747558651877,0.21723489333846782,,0.0479,0.43,0.0647,0.5000778160000001,0.49113670000000004
14,100,1.0,0.3,0.75,0.75,0.1,1000000,0.05;0.5;0.95,1.3770235436269451,0.3049012227217604,0.06009464537000001,0.16980515237851534,145.53,120.0284019419041,1.3770235436269451,0.30337288616659897,1.377023543626945,0.30337288616659897,3.1844047056442677,1.3026842428876726,3.4288455709952665,2.1615793689526583,0.4077550214125184,0.2346491818830963,0.4077550214125184,0.2346491818830963,,0.0823,0.4572,0.0688,0.4870555829999999,0.48910909999999985
15,100,1.0,0.3,1.0,1.0,0.1,1000000,0.05;0.5;0.95,1.3890520663288777,0.2859859122318083,0.06112673931,0.16547460785708734,118.16,45.04604154180319,1.3890520663288777,0.2845523898601257,1.3890520663288777,0.2845523898601257,3.4955686606846763,1.4699183550718364,3.6828974010009694,1.777619782801699,0.433129554680996,0.2091626155917922,0.433129554680996,0.2091626155917922,,0.0636,0.4803,0.073,0.498131317,0.4956867
16,100,1.0,0.3,1.25,1.25,0.1,1000000,0.05;0.5;0.95,1.4941743995557026,0.3401389687000679,0.07297732582000001,0.1780169538627819,110.89,24.297356135010148,1.494174399555703,0.3384340007269694,1.494174399555703,0.3384340007269694,3.664142106306551,1.4183662385815599,3.7849154747519607,1.5378299952113204,0.5273706133110116,0.21997962979911362,0.5273706133110116,0.21997962979911362,,0.09610000000000002,0.44480000000000003,0.0761,0.488179542,0.5092983000000001
17,100,1.0,0.3,1.5,1.5,0.1,1000000,0.05;0.5;0.95,1.5480284573004297,0.2994464285533865,0.08098821787,0.18725356087350206,114.86,23.323383159829145,1.5480284573004297,0.29794543449706457,1.5480284573004297,0.29794543449706457,4.007617507616713,1.6477132737650448,4.179198567715735,1.957122826156376,0.5586972287053394,0.1817945796580438,0.5586972287053394,0.1817945796580438,,0.0983,0.4364,0.10059999999999998,0.506128215,0.5091912
18,100,1.0,0.4,0.0,0.0,0.1,1000000,0.05;0.5;0.95,1.013249544190456,0.018832763993254082,0.00700294272,0.0478975755431498,556902.96,441673.9777072402,1.998261431309984,1.8434855573835227,1.290496586619165,0.6949514005302843,11.822577458890564,18.460965682651945,11.879406955823368,18.58146179236756,0.5016604840468311,0.8547139490929658,0.5016604840468311,0.8547139490929658,,0.0028000000000000004,0.020199999999999996,0.0036,0.496711092,0.49625050000000004
19,100,1.0,0.4,0.5,0.5,0.1,1000000,0.05;0.5;0.95,1.0198810531000286,0.03315912965608458,0.009734305250000002,0.0598229575562624,220056.48,416303.053696341,2.3549230847266642,2.5842398688743207,1.4957865890645627,0.9880572017496873,13.856447069593086,20.2761710101512,13.950546166088396,20.471770880693807,0.5517305178356302,0.9714727266095622,0.5517305178356302,0.9714727266095622,,0.0054,0.2466,0.0030000000000000005,0.5090496469999999,0.5107524999999999
20,100,1.0,0.4,0.75,0.75,0.1,1000000,0.05;0.5;0.95,1.0237881294011115,0.04139593626793212,0.01004942642,0.06122601840084765,180056.12,386096.4942258353,2.4452398603526477,3.100529172664138,1.6761978876472474,1.483346883326785,12.375411021650386,19.484031378091565,12.447621751019273,19.66172948753782,0.5186597899633452,0.9681472766649465,0.5186597899633452,0.9681472766649465,,0.004,0.29510000000000003,0.0053,0.49108320400000005,0.4910215
21,100,1.0,0.4,1.0,1.0,0.1,1000000,0.05;0.5;0.95,1.0372361278690037,0.05863002749558331,0.00770558463,0.05755564407743844,130.55,370.3787680445273,1.0372361278690037,0.05833614079532114,1.0372361278690037,0.05833614079532114,3.5139962500886166,1.3325913514077583,3.5148517066771094,1.332007156231554,0.10806508532723616,0.16371573841790668,0.10806508532723616,0.16371573841790668,,0.006699999999999999,0.3639,0.0078000000000000005,0.5005343429999999,0.500271
22,100,1.0,0.4,1.25,1.25,0.1,1000000,0.05;0.5;0.95,1.0419982741612477,0.0637129773836026,0.008646924619999998,0.060967023116402425,74.74,22.657137034185467,1.0419982741612477,0.0633936120773428,1.0419982741612477,0.0633936120773428,3.836627456498336,1.694701805140392,3.838298317279557,1.6936893291890545,0.16760649397842087,0.2075601656714749,0.16760649397842087,0.2075601656714749,,0.008600000000000002,0.3919,0.0083,0.49949497,0.500208
23,100,1.0,0.4,1.5,1.5,0.1,1000000,0.05;0.5;0.95,1.0674843066503272,0.07909441133684507,0.013473668349999999,0.07611781930987199,79.06,16.06603796079095,1.0674843066503272,0.07869794562550428,1.0674843066503272,0.07869794562550428,3.77057870084864,1.442922283895636,3.7759996335444646,1.4413454523207063,0.1861877513265213,0.19640467646509419,0.1861877513265213,0.19640467646509419,,0.016,0.40919999999999995,0.009399999999999999,0.4957383309999999,0.5002465
24,100,1.0,0.1,0.0,0.0,0.0,1000000,0.05;0.5;0.95,4.309375062576061,0.5000432399320847,0.15467268732,0.2304428734020353,76.66,27.213417665006727,4.309375062576061,0.4975367417425156,4.309375062576061,0.4975367417425156,5.699778202332655,1.7182827147354955,6.013058662370035,2.0850439505905385,1.559475286541997,0.11998777503519349,1.559475286541997,0.11998777503519349,,0.0001,0.0031,0.0015,0.49836697,0.48930949999999995
25,100,1.0,0.1,0.5,0.5,0.0,1000000,0.05;0.5;0.95,5.864884465538296,0.35252336137799223,0.16005876279999998,0.2315820097954773,74.4,40.04122875237472,9.822578087241418,1.2098075266179686,9.173545038464711,1.1638467862430857,18.79891262960431,6.1581774311208965,19.132506607377746,6.1894862678678395,2.9194960595068786,0.10242010882613359,2.9194960595068786,0.10242010882613359,,0.0,0.004,0.004,0.5031601,0.50722
26,100,1.0,0.1,0.75,0.75,0.0,1000000,0.05;0.5;0.95,6.21076478572378,0.4707732901354284,0.1655643202,0.2388414933696592,25.6,13.903237033151667,11.772894176144536,2.4399397322449983,11.048131108264275,2.066502269531634,30.781798710693288,8.711702742616364,30.781798710693288,8.711702742616364,2.9935695019285786,0.13062471322396607,2.9935695019285786,0.13062471322396607,,0.0,0.0,0.006,0.53260318,0.55934
27,100,1.0,0.1,1.0,1.0,0.0,1000000,0.05;0.5;0.95,6.098764436657733,0.7364448063665557,0.161805997832,0.2337742764403413,19.0,2.1213203435596424,10.471915267643356,2.237379806431109,10.027091256600736,2.056511364529768,31.98525375608343,7.299659718863719,32.509354106606146,7.1587601074779235,2.9986797761444777,0.22281664091659326,2.9986797761444777,0.22281664091659326,,0.0,0.0,0.008,0.49156796159999994,0.48830999999999997
28,100,1.0,0.1,1.25,1.25,0.0,1000000,0.05;0.5;0.95,5.9508878872776485,0.7696459270681404,0.16413686353999998,0.2384503889223747,20.0,3.8078865529319534,9.189198859744696,2.3552247224893623,9.059698279564607,2.4066400457186714,32.823717591042666,6.059650814172512,34.68811345852545,7.245370715430187,2.92946303939788,0.1580432613840143,2.92946303939788,0.1580432613840143,,0.0,0.01,0.0,0.509088118,0.50906
